Airport Code;Airport Name;City Name;Country Name;Country Code;Latitude;Longitude;World Area Code;City Name geo_name_id;Country Name geo_name_id;coordinates
LNA;Palm Beach County Park;West Palm Beach;United States;US;26.593056;-80.085;67;4177887;6252001;26.593056, -80.085
RIF;Reynolds;Richfield;United States;US;38.75;-112.1;67;5545710;6252001;38.75, -112.1
GUP;Senator Clark;Gallup;United States;US;35.516667;-108.783333;67;5468773;6252001;35.516667, -108.783333
CSN;Carson City;Carson City;United States;US;39.2;-119.733333;67;5501344;6252001;39.2, -119.733333
CDB;Cold Bay;Cold Bay;United States;US;55.2;-162.716667;67;\N;6252001;55.2, -162.716667
IYK;Kern County;Inyokern;United States;US;35.65;-117.833333;67;5359623;6252001;35.65, -117.833333
CLG;Coalinga;Coalinga;United States;US;36.15;-120.35;67;5338196;6252001;36.15, -120.35
EPH;Ephrata;Ephrata;United States;US;47.3;-119.516667;67;5793832;6252001;47.3, -119.516667
MWS;Mount Wilson;Mount Wilson;United States;US;51.916667;-2.866667;67;\N;6252001;51.916667, -2.866667
CTX;Cortland;Cortland;United States;US;36.5;33.616667;67;5151174;6252001;36.5, 33.616667
PMH;Greater Portsmouth Regional;Portsmouth, OH;United States;US;38.840556;-82.847222;67;5224082;6252001;38.840556, -82.847222
DAN;Municipal;Danville;United States;US;36.566667;-79.35;67;5341531;6252001;36.566667, -79.35
NZY;North Island Nas;San Diego;United States;US;32.699167;-117.215278;67;5391811;6252001;32.699167, -117.215278
PWA;Wiley Post;Oklahoma City;United States;US;35.534167;-97.666667;67;4544349;6252001;35.534167, -97.666667
AVP;Wilkes-Barre/Scranton International Airport;Wilkes-Barre/Scranton, PA;United States;US;41.338333;-75.723333;67;5219488;6252001;41.338333, -75.723333
BTP;Butler County - Kenny Scholter Field;Butler;United States;US;40.793611;-79.949722;67;5247307;6252001;40.793611, -79.949722
EIL;Eielson AFB;Fairbanks;United States;US;64.665556;-147.101389;67;5861897;6252001;64.665556, -147.101389
LDJ;Linden;Linden;United States;US;40.633333;-74.25;67;5366582;6252001;40.633333, -74.25
JFK;John F Kennedy Intl;New York;United States;US;40.633333;-73.783333;67;5128581;6252001;40.633333, -73.783333
ONM;Socorro;Socorro;United States;US;34.05;-106.883333;67;5530932;6252001;34.05, -106.883333
VYS;Illinois Valley Regnl;Peru;United States;US;41.3525;-89.149722;67;5131010;6252001;41.3525, -89.149722
WSD;Condron AAF;White Sands;United States;US;61.833333;-1.833333;67;5497914;6252001;61.833333, -1.833333
FBK;Ft Wainwright;Fairbanks;United States;US;-32.533333;26.7;67;5861897;6252001;-32.533333, 26.7
LAA;Lamar Field;Lamar;United States;US;38.066667;-102.683333;67;5427957;6252001;38.066667, -102.683333
RCE;Roche Harbor;Roche Harbor;United States;US;48.616667;-123.116667;67;\N;6252001;48.616667, -123.116667
ICY;Icy Bay;Icy Bay;United States;US;59.983333;-141.65;67;\N;6252001;59.983333, -141.65
LAN;Capital City;Lansing;United States;US;42.783333;-84.583333;67;5123993;6252001;42.783333, -84.583333
TPL;Draughon-miller Central Texas Regional;Temple, TX;United States;US;31.1525;-97.407778;67;5215325;6252001;31.1525, -97.407778
TYS;Mc Ghee Tyson;Knoxville;United States;US;35.95;-83.916667;67;4898734;6252001;35.95, -83.916667
DAB;Regional;Daytona Beach;United States;US;29.183333;-81.05;67;4152872;6252001;29.183333, -81.05
WHT;Wharton;Wharton;United States;US;29.316667;-96.1;67;5106361;6252001;29.316667, -96.1
NHX;Barin Olf Osn;Foley;United States;US;30.416667;-87.683333;67;5027025;6252001;30.416667, -87.683333
MDA;Martindale Army Heliport;San Antonio, TX;United States;US;29.431389;-98.377778;67;4726206;6252001;29.431389, -98.377778
MLU;Municipal;Monroe;United States;US;32.5;-92.033333;67;5803786;6252001;32.5, -92.033333
SZP;Oxnard;Santa Paula;United States;US;34.347222;-119.061111;67;5393245;6252001;34.347222, -119.061111
PIP;Pilot Point;Pilot Point;United States;US;57.580278;-157.571944;67;4719021;6252001;57.580278, -157.571944
CBZ;Cabin Creek;Cabin Creek;United States;US;55.383333;-132.416667;67;\N;6252001;55.383333, -132.416667
WHH;Hiltons Har H;Boulder;United States;US;-30.783333;121.483333;67;5641473;6252001;-30.783333, 121.483333
FET;Municipal;Fremont;United States;US;41.433333;-96.5;67;5350734;6252001;41.433333, -96.5
REE;Reese AFB;Lubbock;United States;US;-18.55;126.75;67;5525577;6252001;-18.55, 126.75
EHT;Rentschler;East Hartford;United States;US;41.766667;-72.65;67;4833403;6252001;41.766667, -72.65
SUA;Witham Field;Stuart;United States;US;27.183333;-80.216667;67;4877761;6252001;27.183333, -80.216667
AXG;Algona;Algona;United States;US;43.066667;-94.233333;67;5785484;6252001;43.066667, -94.233333
CKR;Crane Island;Crane Island;United States;US;48.6;-123.0;67;\N;6252001;48.6, -123.0
ORH;Worcester Regional Airport;Worcester;United States;US;42.267222;-71.875833;67;4956184;6252001;42.267222, -71.875833
ALZ;Alitak SPB;Alitak;United States;US;56.895833;-154.245833;67;\N;6252001;56.895833, -154.245833
BYS;Bicycle Lake AAF;Fort Irwin;United States;US;35.283333;-116.633333;67;\N;6252001;35.283333, -116.633333
MCE;Merced Municipal Arpt;Merced;United States;US;37.283333;-120.516667;67;5372253;6252001;37.283333, -120.516667
MGR;Moultrie Municipal;Moultrie;United States;US;31.083333;-83.8;67;4210397;6252001;31.083333, -83.8
PCD;Municipal;Prairie Du Chien;United States;US;43.016667;-91.116667;67;5268002;6252001;43.016667, -91.116667
GRR;Kent County Intl;Grand Rapids;United States;US;42.883333;-85.533333;67;5028537;6252001;42.883333, -85.533333
OKM;Okmulgee;Okmulgee;United States;US;35.616667;-95.966667;67;4544383;6252001;35.616667, -95.966667
PGM;Port Graham;Port Graham;United States;US;59.35;-151.833333;67;\N;6252001;59.35, -151.833333
SUX;Sioux Gateway;Sioux City;United States;US;42.4;-96.383333;67;4876523;6252001;42.4, -96.383333
CRG;Craig Municipal;Jacksonville;United States;US;30.333889;-81.5025;67;5733409;6252001;30.333889, -81.5025
ORI;Port Lions SPB;Port Lions;United States;US;57.883333;-152.85;67;\N;6252001;57.883333, -152.85
INS;Af Aux;Indian Springs;United States;US;46.283333;22.1;67;5506040;6252001;46.283333, 22.1
VJI;Virginia Highlands;Abingdon;United States;US;-0.616667;-90.883333;67;4882839;6252001;-0.616667, -90.883333
UWA;Ware;Ware;United States;US;42.25;-72.233333;67;4954477;6252001;42.25, -72.233333
LOT;Lewis Lockport;Lockport;United States;US;41.6;-88.05;67;5125011;6252001;41.6, -88.05
SQA;Santa Ynez;Santa Ynez;United States;US;13.816667;39.2;67;5393388;6252001;13.816667, 39.2
IRS;Kirsch Municipal;Sturgis;United States;US;41.8;-85.416667;67;5769489;6252001;41.8, -85.416667
PSX;Palacios;Palacios;United States;US;28.7;-96.216667;67;4717218;6252001;28.7, -96.216667
IAN;Bob Barker Memorial;Kiana;United States;US;66.983333;-160.416667;67;\N;6252001;66.983333, -160.416667
CLS;Centralia;Chehalis;United States;US;46.683333;-122.983333;67;5789817;6252001;46.683333, -122.983333
FRY;Fryeburg;Fryeburg;United States;US;44.016667;-70.983333;67;4964996;6252001;44.016667, -70.983333
ISS;Wiscasset;Wiscasset;United States;US;43.969444;-69.716667;67;4983359;6252001;43.969444, -69.716667
SDM;Brown Field Municipal;San Diego;United States;US;32.572222;-116.98;67;5391811;6252001;32.572222, -116.98
TSS;East 34th St Heliport;New York;United States;US;40.744444;-73.970833;67;5128581;6252001;40.744444, -73.970833
NBU;NAS;Glenview;United States;US;-32.683333;151.633333;67;4893886;6252001;-32.683333, 151.633333
GXY;Weld County;Greeley;United States;US;40.333333;-104.616667;67;5577592;6252001;40.333333, -104.616667
AMN;Gratiot Community;Alma;United States;US;43.383333;-84.65;67;5062898;6252001;43.383333, -84.65
UTO;Indian Mountain AFS;Utopia Creek;United States;US;65.983333;-153.683333;67;\N;6252001;65.983333, -153.683333
CPR;Natrona County International Airport;Casper, WY;United States;US;42.908056;-106.464444;67;5820705;6252001;42.908056, -106.464444
SYN;Carleton;Stanton;United States;US;44.468056;-93.0;67;5531683;6252001;44.468056, -93.0
JSK;Municipal Heliport;Saint Cloud;United States;US;18.766666999999998;-72.066667;67;5044407;6252001;18.766666999999998, -72.066667
PHL;Philadelphia International;Philadelphia;United States;US;39.871944;-75.241111;67;5131095;6252001;39.871944, -75.241111
GNV;Gainesville Regional;Gainesville;United States;US;29.683333;-82.266667;67;4760363;6252001;29.683333, -82.266667
LCK;Rickenbacker;Columbus;United States;US;40.002778;-82.883333;67;5645893;6252001;40.002778, -82.883333
IRC;Circle City;Circle;United States;US;65.833333;-144.083333;67;\N;6252001;65.833333, -144.083333
QWF;Fort Collins Bus Servi;Fort Collins/Loveland;United States;US;19.833333;-72.5;67;5577147;6252001;19.833333, -72.5
HZL;Hazleton;Hazleton;United States;US;40.983333;-76.0;67;5193011;6252001;40.983333, -76.0
UBS;Lowndes County;Columbus;United States;US;33.449722;-88.365833;67;5645893;6252001;33.449722, -88.365833
BWL;Blackwell;Blackwell;United States;US;36.8;-97.283333;67;4530866;6252001;36.8, -97.283333
SHV;Regional;Shreveport;United States;US;32.45;-93.816667;67;4341513;6252001;32.45, -93.816667
MSS;Richards Field;Massena;United States;US;44.933333;-74.85;67;5126194;6252001;44.933333, -74.85
KCR;Colorado Creek;Colorado Creek;United States;US;-17.2;129.366667;67;\N;6252001;-17.2, 129.366667
FFL;Municipal;Fairfield;United States;US;40.933333;-91.95;67;5347335;6252001;40.933333, -91.95
LNP;Wise;Wise;United States;US;36.983333;-82.566667;67;4829341;6252001;36.983333, -82.566667
ORF;Norfolk International Airport;Norfolk;United States;US;36.9;-76.2;67;5128862;6252001;36.9, -76.2
OWA;Owatonna;Owatonna;United States;US;44.116667;-93.25;67;5040647;6252001;44.116667, -93.25
PIR;Pierre;Pierre;United States;US;44.383333;-100.283333;67;5767918;6252001;44.383333, -100.283333
SCF;Scottsdale Municipal;Phoenix;United States;US;33.5;-111.933333;67;5745656;6252001;33.5, -111.933333
ESO;Espanola;Espanola;United States;US;36.1;-106.033333;67;5467024;6252001;36.1, -106.033333
FLO;Florence;Florence;United States;US;34.183333;-79.716667;67;5727032;6252001;34.183333, -79.716667
MSL;Sheffield;Sheffield;United States;US;34.75;-87.616667;67;5281031;6252001;34.75, -87.616667
JAX;Jacksonville,;Jacksonville, FL;United States;US;30.416667;-81.633333;67;5733409;6252001;30.416667, -81.633333
OLM;Olympia;Olympia;United States;US;46.966667;-122.9;67;5805687;6252001;46.966667, -122.9
MXY;Mccarthy;Mccarthy;United States;US;61.416667;-142.916667;67;\N;6252001;61.416667, -142.916667
CHK;Municipal;Chickasha;United States;US;35.033333;-97.966667;67;4533029;6252001;35.033333, -97.966667
ETS;Municipal;Enterprise;United States;US;31.316667;-85.85;67;5774535;6252001;31.316667, -85.85
NIB;Nikolai;Nikolai;United States;US;63.016667;-154.383333;67;\N;6252001;63.016667, -154.383333
CIB;Ap In The Sky;Catalina Island;United States;US;33.416389;-118.416389;67;\N;6252001;33.416389, -118.416389
PLN;Emmet County;Pellston;United States;US;45.566667;-84.8;67;\N;6252001;45.566667, -84.8
JLB;Heliport;Long Beach;United States;US;-53.2;73.483333;67;5801520;6252001;-53.2, 73.483333
SJT;Mathis Fld;San Angelo;United States;US;31.357778;-100.496389;67;5530022;6252001;31.357778, -100.496389
MRC;Maury County;Columbia;United States;US;-10.75;-67.866667;67;5338800;6252001;-10.75, -67.866667
AUZ;Municipal Airport;Aurora;United States;US;41.766667;-88.316667;67;5412347;6252001;41.766667, -88.316667
ARA;Acadiana Regional;New Iberia;United States;US;80.133333;32.583333;67;4334971;6252001;80.133333, 32.583333
AOH;Allen County;Lima;United States;US;40.716667;-84.033333;67;5160783;6252001;40.716667, -84.033333
JDT;Downtown Heliport;Minneapolis;United States;US;8.316667;40.033333;67;5037649;6252001;8.316667, 40.033333
CAR;Municipal;Caribou;United States;US;46.866667;-68.016667;67;4960140;6252001;46.866667, -68.016667
PTH;Port Heiden;Port Heiden;United States;US;56.966667;-158.633333;67;\N;6252001;56.966667, -158.633333
MHR;Sacramento Mather Airport;Sacramento, CA;United States;US;38.555278;-121.297222;67;5389489;6252001;38.555278, -121.297222
EWN;Simmons Nott;New Bern;United States;US;35.066667;-77.05;67;4481682;6252001;35.066667, -77.05
PIM;Garden Harris County;Pine Mountain;United States;US;32.833333;-84.85;67;4216049;6252001;32.833333, -84.85
CCY;Municipal;Charles City;United States;US;43.066667;-92.666667;67;4851163;6252001;43.066667, -92.666667
INT;Smith-Reynolds;Winston Salem;United States;US;36.133333;-80.219444;67;\N;6252001;36.133333, -80.219444
ENV;Wendover;Wendover;United States;US;40.733333;-114.033333;67;5784492;6252001;40.733333, -114.033333
JRE;East 60th Street H/P;New York;United States;US;40.8;-73.966667;67;5128581;6252001;40.8, -73.966667
SHH;Shishmaref;Shishmaref;United States;US;66.25;-166.05;67;\N;6252001;66.25, -166.05
LSD;Blue Grass Station Army Heliport;Lexington, KY;United States;US;38.083333;-84.316667;67;5160635;6252001;38.083333, -84.316667
CDC;Cedar City;Cedar City;United States;US;37.7;-113.1;67;5536630;6252001;37.7, -113.1
NNK;Naknek;Naknek;United States;US;58.75;-156.533333;67;\N;6252001;58.75, -156.533333
BTR;Ryan;Baton Rouge;United States;US;30.533333;-91.15;67;4315588;6252001;30.533333, -91.15
FRR;Front Royal-Warren County;Front Royal,;United States;US;38.9175;-78.253611;67;4760232;6252001;38.9175, -78.253611
JCY;Johnson;Johnson;United States;US;32.333333;-97.333333;67;5445688;6252001;32.333333, -97.333333
DTL;Municipal;Detroit Lakes;United States;US;46.833333;-95.883333;67;5024237;6252001;46.833333, -95.883333
AED;Aleneva;Aleneva;United States;US;-0.6000000000000001;10.083333;67;\N;6252001;-0.6000000000000001, 10.083333
BIS;Bismarck;Bismarck;United States;US;46.783333;-100.75;67;5688025;6252001;46.783333, -100.75
EFD;Ellington Field;Houston;United States;US;29.602778;-95.152778;67;5864312;6252001;29.602778, -95.152778
LAM;Los Alamos;Los Alamos;United States;US;35.883333;-106.316667;67;5476825;6252001;35.883333, -106.316667
HLM;Park Township;Holland;United States;US;42.783333;-86.116667;67;5157759;6252001;42.783333, -86.116667
ANW;Ainsworth;Ainsworth;United States;US;42.583333;-99.983333;67;5062769;6252001;42.583333, -99.983333
CNO;Chino;Chino;United States;US;34.016667;-117.7;67;5336537;6252001;34.016667, -117.7
JDB;Downtown Heliport;Dallas;United States;US;32.766667;-97.316667;67;5722064;6252001;32.766667, -97.316667
SWF;Stewart;Newburgh;United States;US;41.5;-74.016667;67;5128654;6252001;41.5, -74.016667
TVC;Cherry Capital Airport;Traverse City;United States;US;44.741389;-85.582222;67;5012495;6252001;44.741389, -85.582222
CIU;Chippewa County;Sault Ste Marie;United States;US;46.25;-84.466667;67;\N;6252001;46.25, -84.466667
HSH;Henderson Sky Harbor;Las Vegas;United States;US;35.968333;-115.119167;67;5506956;6252001;35.968333, -115.119167
GKT;Gatlinburg;Gatlinburg;United States;US;31.353611;-84.375;67;4624443;6252001;31.353611, -84.375
HOL;Holikachu;Holikachu;United States;US;62.9;-159.516667;67;\N;6252001;62.9, -159.516667
LOR;Lowe Army Heliport;Ozark;United States;US;53.116667;22.45;67;4402245;6252001;53.116667, 22.45
ECS;Mondell;Newcastle;United States;US;43.883333;-104.316667;67;5833349;6252001;43.883333, -104.316667
RKC;Yreka;Yreka;United States;US;41.733333;-122.633333;67;5574093;6252001;41.733333, -122.633333
GFA;Malmstrom AFB;Great Falls;United States;US;27.083333;-77.0;67;5655240;6252001;27.083333, -77.0
APG;Phillips AAF;Aberdeen;United States;US;52.316667;-1.283333;67;5785243;6252001;52.316667, -1.283333
HMT;Ryan Field;Hemet;United States;US;33.75;-116.966667;67;5356277;6252001;33.75, -116.966667
TDW;Tradewind;Amarillo;United States;US;35.166667;-101.833333;67;5516233;6252001;35.166667, -101.833333
UOX;University-Oxford;Oxford;United States;US;34.383333;-89.533333;67;5130319;6252001;34.383333, -89.533333
UCE;Eunice;Eunice;United States;US;30.5;-92.416667;67;5467187;6252001;30.5, -92.416667
FLD;Fond Du Lac;Fond Du Lac;United States;US;43.766667;-88.483333;67;5253352;6252001;43.766667, -88.483333
SLT;Salida;Salida;United States;US;38.55;-106.033333;67;5437555;6252001;38.55, -106.033333
BWI;Baltimore/Washington International Thurgood Marshall;Baltimore, MD;United States;US;39.175278;-76.668333;67;4505716;6252001;39.175278, -76.668333
DEN;Denver International;Denver;United States;US;39.861667;-104.673056;67;5419384;6252001;39.861667, -104.673056
CEZ;Montezuma County;Cortez;United States;US;37.316667;-108.633333;67;5418104;6252001;37.316667, -108.633333
CYE;Crystal Lake;Crystal Lake;United States;US;41.210278;-75.832222;67;4889229;6252001;41.210278, -75.832222
NKI;Naukiti;Naukiti;United States;US;55.855556;-133.183333;67;\N;6252001;55.855556, -133.183333
ORL;Orlando Executive;Orlando;United States;US;28.533333;-81.35;67;4167147;6252001;28.533333, -81.35
SEM;Craig AFB;Selma;United States;US;-12.2;96.916667;67;5394329;6252001;-12.2, 96.916667
MLC;Mc Alester;Mc Alester;United States;US;34.883333;-95.783333;67;\N;6252001;34.883333, -95.783333
WLD;Arkansas City;Winfield;United States;US;37.166667;-97.05;67;4928354;6252001;37.166667, -97.05
PIA;Greater Peoria;Peoria, IL;United States;US;40.666667;-89.683333;67;5308480;6252001;40.666667, -89.683333
MWL;Mineral Wells Arpt;Mineral Wells;United States;US;32.783333;-98.066667;67;4711647;6252001;32.783333, -98.066667
GFL;Warren County;Glens Falls;United States;US;43.35;-73.616667;67;5118693;6252001;43.35, -73.616667
RFD;Greater Rockford Airport;Rockford;United States;US;42.2;-89.1;67;5168451;6252001;42.2, -89.1
KPN;Kipnuk SPB;Kipnuk;United States;US;59.933333;-164.033333;67;\N;6252001;59.933333, -164.033333
BCT;Public;Boca Raton;United States;US;26.366667;-80.116667;67;4148411;6252001;26.366667, -80.116667
GRD;Greenwood;Greenwood;United States;US;34.25;-82.15;67;5255102;6252001;34.25, -82.15
VAD;Moody AFB;Valdosta;United States;US;46.286111;12.437778;67;4228147;6252001;46.286111, 12.437778
WWT;Newtok;Newtok;United States;US;60.933333;-164.633333;67;\N;6252001;60.933333, -164.633333
ASN;Talladega;Talladega;United States;US;38.6;-0.683333;67;4092788;6252001;38.6, -0.683333
OAJ;Albert J Ellis;Jacksonville;United States;US;34.716667;-77.416667;67;5733409;6252001;34.716667, -77.416667
LTS;Altus AFB;Altus;United States;US;34.65;-99.35;67;4529292;6252001;34.65, -99.35
TMB;Tamiami;Miami;United States;US;10.016667;-73.65;67;5304640;6252001;10.016667, -73.65
NLG;Nelson Lagoon;Nelson Lagoon;United States;US;56.016667;-161.15;67;\N;6252001;56.016667, -161.15
GLD;Renner Field;Goodland;United States;US;39.366667;-101.7;67;5445479;6252001;39.366667, -101.7
RLU;Bornite Upper;Bornite;United States;US;67.1;-156.933333;67;\N;6252001;67.1, -156.933333
