log_PAX	DateOfDeparture	Holiday_cleaned	Weekday	WeeksToDeparture	std_wtd	Departure	Arrival	Month	Day	Year
10.8488	2012-12-29	Regular	Saturday	17.4	11.8823	LGA	MIA	12	29	2012
10.0674	2012-02-18	Regular	Saturday	14.4444	10.2369	MIA	JFK	2	18	2012
10.2521	2012-07-15	Regular	Sunday	16.9355	12.2745	JFK	MIA	7	15	2012
11.2245	2011-09-26	Regular	Monday	7.76471	5.88992	ATL	DTW	9	26	2011
11.2516	2012-09-06	Regular	Thursday	13	9.87522	SEA	LAX	9	6	2012
10.522	2012-10-07	Regular	Sunday	15.3571	12.6614	MIA	JFK	10	7	2012
10.3848	2013-01-21	Martin Luther King, Jr. Day	Monday	12.1364	10.3247	LAX	IAH	1	21	2013
11.1599	2011-12-02	Regular	Friday	11.2632	10.4341	SFO	SEA	12	2	2011
10.8376	2011-11-21	Regular	Monday	11.6818	9.93975	LAS	SFO	11	21	2011
11.4386	2012-03-26	Regular	Monday	13.8077	9.72016	LAX	SEA	3	26	2012
11.3474	2011-09-23	Regular	Friday	11.6087	7.87827	SEA	DEN	9	23	2011
11.2782	2011-12-05	Regular	Monday	8.73684	6.71517	SFO	SEA	12	5	2011
11.5294	2011-12-04	Regular	Sunday	14.7037	11.8446	DFW	LAX	12	4	2011
11.7914	2012-11-12	Regular	Monday	12.6923	9.25103	ATL	EWR	11	12	2012
11.5448	2012-11-29	Regular	Thursday	13.3333	10.5157	LAS	SFO	11	29	2012
12.1525	2012-01-27	Regular	Friday	8.76471	6.39853	ORD	DFW	1	27	2012
11.7847	2011-10-20	Regular	Thursday	12.1818	8.58369	IAH	ORD	10	20	2011
10.7867	2012-09-20	Regular	Thursday	14.9259	10.619	IAH	LAX	9	20	2012
10.174	2011-12-11	Regular	Sunday	11.65	9.54367	DTW	ORD	12	11	2011
10.9196	2013-01-13	Regular	Sunday	10.5714	9.3572	ORD	ATL	1	13	2013
12.3363	2012-03-12	Regular	Monday	9	8.77496	DFW	ORD	3	12	2012
12.2388	2013-02-07	Regular	Thursday	9.11111	6.23924	ATL	DFW	2	7	2013
10.5806	2011-11-01	Regular	Tuesday	10.25	6.88152	PHX	ORD	11	1	2011
11.3517	2012-07-05	Regular	Thursday	12.8519	9.27239	ATL	LGA	7	5	2012
10.6986	2012-12-10	Regular	Monday	8.29412	5.52002	DEN	ATL	12	10	2012
11.2782	2012-03-29	Regular	Thursday	14.48	11.5943	ATL	LAX	3	29	2012
11.8279	2012-12-12	Regular	Wednesday	8	7.30648	PHL	BOS	12	12	2012
11.2245	2012-06-14	Regular	Thursday	8.42105	6.21214	ATL	CLT	6	14	2012
8.53173	2012-04-08	Western Easter	Sunday	5.66667	3.91578	PHL	DFW	4	8	2012
11.6123	2011-09-05	Labor Day	Monday	13.037	8.00231	LAS	SFO	9	5	2011
11.3261	2013-02-24	Regular	Sunday	11.5	8.58208	PHX	DEN	2	24	2013
12.1908	2012-10-12	Regular	Friday	5.23077	4.02397	BOS	LGA	10	12	2012
10.656	2012-02-03	Regular	Friday	13.3913	10.4522	MSP	ATL	2	3	2012
9.75589	2013-01-03	Regular	Thursday	9.5	5.91608	ATL	EWR	1	3	2013
12.4666	2012-05-17	Regular	Thursday	14.5517	9.65322	ORD	LAX	5	17	2012
11.8861	2011-12-16	Regular	Friday	10	7.56968	MCO	ATL	12	16	2011
9.78557	2011-10-08	Regular	Saturday	13.4583	9.4959	ORD	MSP	10	8	2011
8.56979	2012-05-27	Regular	Sunday	9.31579	6.11058	DFW	BOS	5	27	2012
10.9723	2012-07-25	Regular	Wednesday	12.3333	8.26026	DEN	MSP	7	25	2012
10.7924	2012-03-25	Regular	Sunday	10.2381	6.57195	DFW	LAS	3	25	2012
11.2914	2012-07-01	Regular	Sunday	12.8077	9.74482	LAX	ATL	7	1	2012
11.2017	2011-10-04	Regular	Tuesday	10.3	7.38491	BOS	ATL	10	4	2011
10.6124	2012-10-22	Regular	Monday	8.73684	6.94296	LAX	IAH	10	22	2012
11.5751	2012-01-17	Regular	Tuesday	7.35714	5.56924	PHL	BOS	1	17	2012
12.0765	2012-05-29	Regular	Tuesday	12.0476	10.1906	MSP	ORD	5	29	2012
11.5178	2012-06-28	Regular	Thursday	14.1379	8.77791	LGA	MIA	6	28	2012
11.406	2012-11-01	Regular	Thursday	10.0526	7.59001	DEN	DFW	11	1	2012
11.3304	2012-01-27	Regular	Friday	10.0588	9.60124	DFW	LGA	1	27	2012
10.15	2012-08-04	Regular	Saturday	13.28	9.77889	ATL	ORD	8	4	2012
8.41264	2012-07-06	Regular	Friday	8.41176	5.94831	PHL	DFW	7	6	2012
12.5398	2012-08-17	Regular	Friday	18.4872	12.1674	SFO	JFK	8	17	2012
12.6571	2012-12-10	Regular	Monday	5.61538	4.87405	LGA	BOS	12	10	2012
11.5676	2012-09-04	Regular	Tuesday	8.375	6.33377	ATL	EWR	9	4	2012
10.587	2012-04-14	Regular	Saturday	8.55556	5.4365	SEA	SFO	4	14	2012
10.9302	2011-12-11	Regular	Sunday	7.4	5.16582	PHL	ATL	12	11	2011
10.1092	2012-06-30	Regular	Saturday	13.7407	10.5961	LAS	DFW	6	30	2012
10.1978	2011-12-20	Regular	Tuesday	12.2273	9.34488	DFW	SFO	12	20	2011
10.5418	2012-06-05	Regular	Tuesday	11.8095	9.77046	LAX	BOS	6	5	2012
10.3048	2012-03-16	Regular	Friday	7.9375	5.50719	DFW	BOS	3	16	2012
12.4852	2013-01-14	Regular	Monday	15.3667	11.7576	SFO	LAX	1	14	2013
11.4548	2012-12-06	Regular	Thursday	10.5714	9.16281	ATL	BOS	12	6	2012
10.9774	2011-10-13	Regular	Thursday	15.0667	9.56983	MCO	EWR	10	13	2011
10.4061	2011-12-02	Regular	Friday	9.4375	7.6155	DEN	SEA	12	2	2011
12.3611	2012-10-12	Regular	Friday	12.4348	11.0898	MSP	ORD	10	12	2012
8.21842	2011-12-25	Christmas Day	Sunday	8.5625	6.6128	ORD	BOS	12	25	2011
11.7302	2011-09-16	Regular	Friday	13.1034	8.58298	LAS	ORD	9	16	2011
11.7163	2012-03-16	Regular	Friday	13.5	9.93894	LAX	LAS	3	16	2012
9.10631	2011-09-10	Regular	Saturday	11.381	9.22213	ATL	CLT	9	10	2011
10.8152	2012-03-22	Regular	Thursday	9.05882	7.0042	SEA	DEN	3	22	2012
9.10631	2011-09-17	Regular	Saturday	11.8095	8.57682	DEN	PHX	9	17	2011
11.5062	2012-11-07	Regular	Wednesday	10	8.5962	ATL	BOS	11	7	2012
9.67435	2012-07-04	4th of July	Wednesday	11.15	8.60401	MSP	ATL	7	4	2012
11.3088	2012-06-21	Regular	Thursday	10.6	10.8841	ATL	EWR	6	21	2012
10.5548	2012-03-16	Regular	Friday	13.24	9.42196	JFK	LAS	3	16	2012
11.3045	2012-09-13	Regular	Thursday	17.0714	13.3581	LAX	EWR	9	13	2012
12.0417	2012-12-03	Regular	Monday	10.1176	8.23015	ORD	EWR	12	3	2012
11.2782	2012-06-28	Regular	Thursday	11.5	9.69536	LAX	BOS	6	28	2012
10.059	2012-11-10	Regular	Saturday	9.94737	7.57535	LAX	DEN	11	10	2012
9.77573	2012-12-27	Regular	Thursday	11.5217	9.5483	LAX	BOS	12	27	2012
12.1163	2012-06-12	Regular	Tuesday	14.9231	12.0894	ORD	SFO	6	12	2012
11.4346	2012-05-08	Regular	Tuesday	8.88235	6.85458	CLT	LGA	5	8	2012
11.6343	2012-10-26	Regular	Friday	10.2222	8.80879	ATL	BOS	10	26	2012
11.3517	2012-08-05	Regular	Sunday	16.0606	11.2831	ORD	MSP	8	5	2012
13.1239	2012-10-03	Regular	Wednesday	6.8	6.16673	LGA	BOS	10	3	2012
9.12038	2012-01-14	Regular	Saturday	9.8125	9.46727	ORD	PHL	1	14	2012
11.22	2012-10-15	Regular	Monday	11.6	10.9852	ORD	DEN	10	15	2012
10.0074	2011-12-19	Regular	Monday	12.44	8.09362	DFW	LAS	12	19	2011
9.52246	2012-11-22	Thanksgiving Day	Thursday	10.6111	8.52083	MIA	LGA	11	22	2012
11.0285	2011-09-20	Regular	Tuesday	10.6957	7.67188	SEA	LAX	9	20	2011
11.638	2013-02-12	Regular	Tuesday	6.61538	4.66438	ORD	PHL	2	12	2013
9.909	2011-12-06	Regular	Tuesday	13.6538	9.52866	JFK	MCO	12	6	2011
11.5023	2012-07-18	Regular	Wednesday	14.08	10.9997	DEN	ORD	7	18	2012
10.9088	2012-03-08	Regular	Thursday	10	9.33928	SFO	EWR	3	8	2012
9.70535	2013-03-02	Regular	Saturday	7.61538	6.8622	ATL	LAX	3	2	2013
9.84356	2012-04-07	Regular	Saturday	12.1304	10.7251	ATL	LGA	4	7	2012
11.3977	2011-10-25	Regular	Tuesday	12.44	9.32774	ATL	LAX	10	25	2011
11.3218	2011-09-01	Regular	Thursday	11.4545	7.9206	SFO	DFW	9	1	2011
11.2291	2011-10-30	Regular	Sunday	13.36	9.26409	BOS	SFO	10	30	2011
10.8543	2012-11-26	Regular	Monday	18.5455	14.1246	LAS	LAX	11	26	2012
9.22932	2013-01-19	Regular	Saturday	11.0556	9.93788	ATL	ORD	1	19	2013
10.2673	2011-11-23	Thanksgiving Eve	Wednesday	11.3333	9.13418	ORD	DTW	11	23	2011
13.4794	2011-10-21	Regular	Friday	15.9412	10.3395	JFK	LAX	10	21	2011
10.2444	2012-07-03	Regular	Tuesday	10.0952	6.36321	ATL	MSP	7	3	2012
10.7284	2012-02-09	Regular	Thursday	13.375	9.94687	JFK	MIA	2	9	2012
11.1457	2012-09-20	Regular	Thursday	16.3548	10.9073	LAS	ORD	9	20	2012
11.7128	2012-03-01	Regular	Thursday	11.35	9.01037	DFW	LGA	3	1	2012
9.74589	2011-12-03	Regular	Saturday	8.29412	5.52002	ORD	PHL	12	3	2011
11.9456	2012-07-23	Regular	Monday	12.3846	9.26964	ATL	LAX	7	23	2012
11.141	2012-06-01	Regular	Friday	9.36842	6.31762	LGA	DTW	6	1	2012
10.8543	2012-04-20	Regular	Friday	10.8421	10.1995	ATL	DEN	4	20	2012
12.947	2012-07-12	Regular	Thursday	10.0455	7.2865	LGA	ATL	7	12	2012
10.6743	2013-01-10	Regular	Thursday	9.15789	5.92793	MSP	DEN	1	10	2013
10.5154	2012-01-17	Regular	Tuesday	12	9.91968	LGA	MIA	1	17	2012
10.8488	2012-06-11	Regular	Monday	11.9091	8.33186	MIA	ATL	6	11	2012
9.40587	2011-09-04	Labor Day Weekend	Sunday	10.5	7.5149	ORD	IAH	9	4	2011
11.3559	2012-06-14	Regular	Thursday	7.46667	5.40987	ATL	DTW	6	14	2012
10.4131	2013-03-03	Regular	Sunday	7	5.30409	DFW	ATL	3	3	2013
11.7645	2012-02-28	Regular	Tuesday	12.4286	10.8516	SFO	SEA	2	28	2012
9.44162	2012-04-21	Regular	Saturday	11.5	10.837	DFW	DEN	4	21	2012
12.1799	2012-10-25	Regular	Thursday	11.4	9.01694	EWR	ORD	10	25	2012
10.5087	2012-11-29	Regular	Thursday	10.8889	9.98168	EWR	SFO	11	29	2012
10.2213	2011-11-01	Regular	Tuesday	11.2727	7.8205	SFO	ATL	11	1	2011
11.141	2012-10-22	Regular	Monday	10.0526	7.6918	ATL	CLT	10	22	2012
10.2444	2012-07-06	Regular	Friday	15.1034	10.2167	ORD	SEA	7	6	2012
12.0736	2012-01-12	Regular	Thursday	13.125	10.0879	ORD	SFO	1	12	2012
10.7981	2012-01-31	Regular	Tuesday	9	6.57647	ORD	IAH	1	31	2012
8.98971	2013-01-05	Regular	Saturday	9	8.57127	EWR	ORD	1	5	2013
8.84918	2012-09-29	Regular	Saturday	10.1765	7.73171	DFW	PHL	9	29	2012
11.2245	2011-10-11	Regular	Tuesday	11.5238	8.44168	LAX	ATL	10	11	2011
12.0908	2012-01-08	Regular	Sunday	12.36	9.55196	ORD	LAX	1	8	2012
9.18921	2012-03-17	Regular	Saturday	14.32	10.9534	MSP	ATL	3	17	2012
10.522	2012-10-29	Regular	Monday	11.0476	8.38735	SEA	ORD	10	29	2012
11.4707	2012-07-09	Regular	Monday	10.2857	7.52425	ORD	DTW	7	9	2012
10.1661	2012-11-25	Regular	Sunday	13.4091	11.5291	ATL	MIA	11	25	2012
11.3517	2012-10-19	Regular	Friday	11.75	7.47896	DEN	LAX	10	19	2012
11.4305	2013-02-01	Regular	Friday	9.73684	6.78922	SFO	SEA	2	1	2013
13.1091	2011-10-30	Regular	Sunday	15.6364	10.2525	JFK	LAX	10	30	2011
11.8114	2012-10-11	Regular	Thursday	12.2917	9.77788	DFW	LGA	10	11	2012
10.9723	2012-11-07	Regular	Wednesday	12.2174	8.89819	BOS	LAX	11	7	2012
9.6639	2011-12-25	Christmas Day	Sunday	9.85	6.50728	LAX	DEN	12	25	2011
11.5217	2012-07-28	Regular	Saturday	15.9	11.6333	LAX	ORD	7	28	2012
10.9408	2012-06-27	Regular	Wednesday	11.875	7.64604	EWR	SFO	6	27	2012
10.9671	2012-03-16	Regular	Friday	10.381	8.32752	ORD	LAS	3	16	2012
13.0572	2012-06-24	Regular	Sunday	12	10.0363	LGA	ORD	6	24	2012
12.8164	2012-07-19	Regular	Thursday	16.697	10.8469	SFO	LAX	7	19	2012
10.9355	2012-09-25	Regular	Tuesday	13.55	12.7092	ATL	CLT	9	25	2012
11.1457	2012-04-10	Regular	Tuesday	8.72222	7.31482	BOS	ATL	4	10	2012
10.522	2011-12-09	Regular	Friday	12.5909	10.5409	LAS	ORD	12	9	2011
10.7924	2012-06-13	Regular	Wednesday	10.8095	7.87159	EWR	LAX	6	13	2012
12.3488	2012-07-10	Regular	Tuesday	11.1818	7.60724	BOS	ORD	7	10	2012
12.3086	2012-05-07	Regular	Monday	13.7308	11.4597	ATL	MCO	5	7	2012
10.2444	2012-09-03	Labor Day	Monday	11.1053	9.33866	DFW	BOS	9	3	2012
10.7578	2012-07-18	Regular	Wednesday	12.6522	10.1202	SFO	ATL	7	18	2012
10.9461	2011-12-19	Regular	Monday	12.0769	8.46604	ORD	DEN	12	19	2011
10.5677	2012-01-22	Regular	Sunday	11.3158	10.8733	ORD	DTW	1	22	2012
12.1079	2012-04-05	Regular	Thursday	12.7083	8.7699	ORD	LAX	4	5	2012
12.5599	2012-02-27	Regular	Monday	9.7	6.24163	ORD	SFO	2	27	2012
11.2738	2012-06-17	Regular	Sunday	9.95	6.65286	ATL	BOS	6	17	2012
10.6621	2013-02-05	Regular	Tuesday	8.11765	6.32339	DTW	LGA	2	5	2013
12.1442	2012-03-07	Regular	Wednesday	5.85714	4.58857	ATL	LGA	3	7	2012
9.8051	2012-12-23	Regular	Sunday	17.3667	12.992	MCO	EWR	12	23	2012
10.9878	2012-03-30	Regular	Friday	9.35	7.28571	DTW	LGA	3	30	2012
11.0032	2012-01-12	Regular	Thursday	9.16667	6.59991	BOS	SFO	1	12	2012
10.7225	2013-01-21	Martin Luther King, Jr. Day	Monday	11.5714	8.60565	ORD	SEA	1	21	2013
12.5036	2013-02-28	Regular	Thursday	10.9048	7.79041	SFO	ORD	2	28	2013
10.8095	2012-01-03	Regular	Tuesday	11.1364	7.55485	DEN	SFO	1	3	2012
12.3734	2012-09-14	Regular	Friday	17.3939	11.7472	LAX	ORD	9	14	2012
10.8708	2011-11-01	Regular	Tuesday	12.5455	9.60519	ORD	SEA	11	1	2011
11.2109	2012-12-19	Regular	Wednesday	13.2917	10.1702	DFW	LAX	12	19	2012
13.0975	2013-02-09	Regular	Saturday	15.2581	11.4338	LAX	JFK	2	9	2013
12.3061	2012-09-19	Regular	Wednesday	8.36842	6.02965	PHL	ORD	9	19	2012
10.8264	2012-03-02	Regular	Friday	13.3636	11.6764	DEN	ATL	3	2	2012
11.9145	2012-06-10	Regular	Sunday	10.619	6.99626	ORD	DFW	6	10	2012
12.4736	2012-06-20	Regular	Wednesday	12.6957	9.90149	DFW	ORD	6	20	2012
11.7814	2012-03-28	Regular	Wednesday	12.6	8.46562	ORD	LAX	3	28	2012
10.8818	2012-02-07	Regular	Tuesday	10.8333	9.87123	DEN	ORD	2	7	2012
10.3343	2012-11-05	Regular	Monday	13.6667	10.7285	MIA	ATL	11	5	2012
12.1247	2012-10-05	Regular	Friday	9.25	9.98332	ORD	PHL	10	5	2012
12.499	2011-09-05	Labor Day	Monday	11.8077	8.01009	SFO	LAX	9	5	2011
12.4643	2012-11-21	Thanksgiving Eve	Wednesday	13.037	9.55744	SFO	LAX	11	21	2012
10.3123	2011-11-01	Regular	Tuesday	15.8125	9.90092	MCO	EWR	11	1	2011
12.088	2012-06-10	Regular	Sunday	15.5625	11.0627	LAX	LAS	6	10	2012
11.7232	2011-09-30	Regular	Friday	14.5312	9.32905	LAS	LAX	9	30	2011
11.6197	2012-03-19	Regular	Monday	10.9545	7.17454	SFO	DFW	3	19	2012
9.48824	2013-03-05	Regular	Tuesday	14.3333	11.3661	SFO	DEN	3	5	2013
9.14822	2013-01-05	Regular	Saturday	10	7.38617	LGA	CLT	1	5	2013
11.2826	2012-10-18	Regular	Thursday	13.5769	9.74956	LGA	MIA	10	18	2012
11.3261	2013-01-24	Regular	Thursday	16.2069	11.9982	DEN	LAX	1	24	2013
12.8921	2011-10-17	Regular	Monday	14.625	9.49278	SFO	LAX	10	17	2011
10.8543	2012-03-31	Regular	Saturday	12.52	8.17068	LAS	JFK	3	31	2012
11.8475	2012-02-19	Regular	Sunday	15.1538	11.9153	LAX	SFO	2	19	2012
10.0926	2012-01-14	Regular	Saturday	19.0278	12.8785	MIA	ATL	1	14	2012
10.4131	2012-02-17	Regular	Friday	10.4762	7.00442	DFW	LAS	2	17	2012
10.9408	2013-02-07	Regular	Thursday	10.2	7.2736	SFO	EWR	2	7	2013
12.4806	2012-04-12	Regular	Thursday	9.57895	9.09405	DFW	ATL	4	12	2012
11.3389	2011-12-12	Regular	Monday	7.69231	6.54961	BOS	EWR	12	12	2011
9.6322	2012-11-24	Regular	Saturday	13.4583	10.6403	LGA	DTW	11	24	2012
10.399	2012-07-05	Regular	Thursday	12.5833	8.98267	MCO	ATL	7	5	2012
13.1596	2012-01-12	Regular	Thursday	16.4062	10.8028	LAX	JFK	1	12	2012
10.3777	2012-12-11	Regular	Tuesday	14.3571	11.3634	DEN	LAS	12	11	2012
10.6374	2011-10-07	Regular	Friday	12.2917	8.25927	DTW	ATL	10	7	2011
10.4478	2012-10-19	Regular	Friday	14	11.0886	EWR	LAX	10	19	2012
11.8147	2011-12-15	Regular	Thursday	11.6818	8.53779	SFO	BOS	12	15	2011
10.8208	2013-01-27	Regular	Sunday	9	6.06824	PHL	DFW	1	27	2013
13.6328	2011-09-26	Regular	Monday	12.68	8.22962	LGA	ORD	9	26	2011
11.141	2011-11-29	Regular	Tuesday	10.8421	9.51177	SFO	EWR	11	29	2011
10.3561	2012-08-18	Regular	Saturday	16	10.9922	BOS	SFO	8	18	2012
10.3705	2011-11-16	Regular	Wednesday	12.84	9.00777	PHL	MCO	11	16	2011
10.6312	2013-02-06	Regular	Wednesday	12.5238	10.1569	DTW	ATL	2	6	2013
12.2042	2012-08-13	Regular	Monday	11.6957	9.12755	PHL	ORD	8	13	2012
11.8279	2011-09-19	Regular	Monday	13.0741	8.0619	SEA	SFO	9	19	2011
8.98971	2013-02-02	Regular	Saturday	11.8182	6.98731	ORD	DEN	2	2	2013
12.0937	2011-09-26	Regular	Monday	14.5312	9.32905	LAS	LAX	9	26	2011
11.5371	2012-07-26	Regular	Thursday	13.16	10.0403	LAX	SEA	7	26	2012
10.8264	2011-12-19	Regular	Monday	7.4375	6.4184	ATL	PHL	12	19	2011
12.4026	2012-01-23	Regular	Monday	9.11765	7.19273	ATL	PHL	1	23	2012
11.0536	2011-09-09	Regular	Friday	11.7273	8.15436	DEN	SFO	9	9	2011
11.3432	2012-11-07	Regular	Wednesday	12.3158	11.8089	EWR	ORD	11	7	2012
11.8733	2012-04-23	Regular	Monday	16.2	11.4843	LAX	LAS	4	23	2012
12.7028	2012-04-25	Regular	Wednesday	8.21053	5.78868	ATL	LGA	4	25	2012
11.6952	2013-01-14	Regular	Monday	14.7692	11.1115	LAX	ORD	1	14	2013
11.9145	2012-04-26	Regular	Thursday	8.8	6.34616	SFO	SEA	4	26	2012
7.09933	2011-11-24	Thanksgiving Day	Thursday	6.5	4.1833	DFW	BOS	11	24	2011
11.4866	2012-10-12	Regular	Friday	13.1667	9.62635	SEA	SFO	10	12	2012
12.1553	2012-03-01	Regular	Thursday	8.29412	5.56512	ORD	BOS	3	1	2012
11.3977	2012-08-15	Regular	Wednesday	14.4444	10.7608	BOS	SFO	8	15	2012
10.7402	2011-10-04	Regular	Tuesday	12.5217	9.13967	ORD	SEA	10	4	2011
11.2605	2011-12-05	Regular	Monday	8.82353	6.38588	IAH	ORD	12	5	2011
11.287	2012-10-07	Regular	Sunday	11.2727	8.1835	BOS	SFO	10	7	2012
11.7914	2012-09-11	Regular	Tuesday	19.5	12.8761	LAS	LAX	9	11	2012
11.5023	2011-12-19	Regular	Monday	10.9	8.49086	EWR	LAX	12	19	2011
11.3001	2012-05-21	Regular	Monday	10.4762	7.22924	ATL	DTW	5	21	2012
8.73206	2012-12-25	Christmas Day	Tuesday	11	10.3364	ORD	SEA	12	25	2012
10.7225	2012-04-18	Regular	Wednesday	6.6	5.40899	DTW	LGA	4	18	2012
10.9566	2012-11-11	Veterans Day	Sunday	12.88	10.6314	DEN	LAX	11	11	2012
12.2256	2012-01-11	Regular	Wednesday	13.1304	10.235	ORD	DFW	1	11	2012
10.8432	2012-04-19	Regular	Thursday	10.25	7.23933	DFW	BOS	4	19	2012
11.4101	2012-08-09	Regular	Thursday	9.26316	7.44492	ATL	EWR	8	9	2012
10.2673	2013-01-22	Regular	Tuesday	11.3182	7.89446	SFO	LAS	1	22	2013
10.3633	2012-09-08	Regular	Saturday	13.6538	9.24745	SFO	SEA	9	8	2012
11.1027	2013-03-01	Regular	Friday	8.44444	6.93857	ATL	BOS	3	1	2013
10.8872	2011-12-16	Regular	Friday	10.75	7.9926	LAS	ORD	12	16	2011
11.2471	2013-02-26	Regular	Tuesday	7.13333	6.18601	DFW	LAX	2	26	2013
11.1457	2011-09-22	Regular	Thursday	14.25	9.2361	JFK	MIA	9	22	2011
10.7284	2012-06-24	Regular	Sunday	12.5833	8.61705	DFW	SFO	6	24	2012
10.4478	2012-11-16	Regular	Friday	15.6296	12.1597	JFK	MCO	11	16	2012
11.0734	2012-07-10	Regular	Tuesday	8.375	6.00971	PHL	BOS	7	10	2012
9.89054	2012-03-10	Regular	Saturday	13	10.0499	DEN	ATL	3	10	2012
10.7284	2012-10-07	Regular	Sunday	13.125	10.1823	ATL	DEN	10	7	2012
10.8488	2012-11-24	Regular	Saturday	9.68421	6.91257	PHL	ORD	11	24	2012
9.57814	2012-08-29	Regular	Wednesday	10.9	8.44736	LAS	DFW	8	29	2012
11.0134	2012-04-19	Regular	Thursday	17.1333	12.7786	MIA	ATL	4	19	2012
11.4667	2011-10-13	Regular	Thursday	10.2857	6.57376	DEN	DFW	10	13	2011
10.8927	2012-12-04	Regular	Tuesday	10.4737	9.3593	DEN	ORD	12	4	2012
10.9878	2012-05-10	Regular	Thursday	9.84211	7.41068	DEN	PHX	5	10	2012
13.1402	2012-04-16	Regular	Monday	8.83333	5.98282	DFW	ORD	4	16	2012
9.72573	2012-02-14	Valentine's Day	Tuesday	7.53333	5.31664	SEA	DEN	2	14	2012
11.0978	2011-11-04	Regular	Friday	14.1481	9.4694	MIA	JFK	11	4	2011
10.4409	2011-12-23	Regular	Friday	14.2917	11.2578	LAX	BOS	12	23	2011
11.5638	2012-01-24	Regular	Tuesday	8.875	7.19143	ORD	EWR	1	24	2012
11.9973	2013-01-31	Regular	Thursday	8.7	6.09659	EWR	BOS	1	31	2013
11.7881	2011-12-14	Regular	Wednesday	8.8	8.81719	ORD	PHL	12	14	2011
11.1075	2012-12-26	Regular	Wednesday	16.4062	10.8118	SFO	JFK	12	26	2012
11.4265	2012-05-11	Regular	Friday	10.9545	8.87199	ATL	BOS	5	11	2012
9.88123	2011-09-17	Regular	Saturday	10.6	7.49315	DEN	SEA	9	17	2011
11.0783	2011-11-10	Regular	Thursday	14.5	9.60517	PHL	MCO	11	10	2011
10.656	2012-03-25	Regular	Sunday	10.3	9.73923	ATL	EWR	3	25	2012
11.7198	2012-12-11	Regular	Tuesday	8.83333	6.04152	DFW	ATL	12	11	2012
9.46508	2013-03-04	Regular	Monday	9.93333	10.5253	ORD	SEA	3	4	2013
11.1552	2012-03-09	Regular	Friday	14.3793	10.8576	JFK	MIA	3	9	2012
10.7519	2013-02-14	Valentine's Day	Thursday	11.5	11.1095	LAX	EWR	2	14	2013
8.8329	2012-12-01	Regular	Saturday	15.3333	14.0475	ORD	SEA	12	1	2012
9.58908	2013-03-03	Regular	Sunday	8.47059	5.91732	IAH	ORD	3	3	2013
12.9325	2012-10-08	Columbus Day	Monday	12.1154	8.57124	ATL	LGA	10	8	2012
11.7542	2011-11-17	Regular	Thursday	9.61111	7.03887	IAH	ORD	11	17	2011
9.49972	2012-11-03	Regular	Saturday	10.1111	7.73752	CLT	LGA	11	3	2012
11.5178	2012-10-02	Regular	Tuesday	13.6087	11.7772	LGA	DFW	10	2	2012
11.5217	2012-03-04	Regular	Sunday	10.8182	8.16868	ATL	LAX	3	4	2012
9.04892	2013-03-02	Regular	Saturday	13.0714	15.8622	MSP	ORD	3	2	2013
11.2694	2012-08-28	Regular	Tuesday	11	8.43462	LGA	DFW	8	28	2012
12.1079	2012-02-10	Regular	Friday	14.3077	10.7917	DFW	LAX	2	10	2012
12.0851	2012-09-23	Regular	Sunday	13.6	10.1694	ORD	DFW	9	23	2012
10.4683	2012-07-22	Regular	Sunday	11.1905	10.1372	EWR	ATL	7	22	2012
11.1646	2012-04-22	Regular	Sunday	8.125	6.23832	EWR	SFO	4	22	2012
11.0536	2012-09-14	Regular	Friday	10.25	7.10726	DEN	MSP	9	14	2012
12.8791	2011-09-22	Regular	Thursday	10.5238	7.11069	ORD	DFW	9	22	2011
11.7405	2013-02-13	Regular	Wednesday	9.55	6.00417	SFO	ORD	2	13	2013
11.1219	2012-05-15	Regular	Tuesday	13.7692	9.64285	ORD	LAS	5	15	2012
10.9826	2011-09-08	Regular	Thursday	12.68	8.2801	LAX	BOS	9	8	2011
11.3389	2012-04-25	Regular	Wednesday	10.5263	8.11287	DEN	ORD	4	25	2012
8.8329	2012-07-21	Regular	Saturday	13.1	11.7379	BOS	EWR	7	21	2012
11.5676	2012-02-02	Regular	Thursday	11.8333	10.9181	SFO	SEA	2	2	2012
10.5286	2011-10-02	Regular	Sunday	12.087	8.14032	LGA	MIA	10	2	2011
11.2291	2011-11-16	Regular	Wednesday	11.1429	8.4397	DEN	SFO	11	16	2011
9.59995	2013-01-01	New Year's Day	Tuesday	11.7143	9.13314	ORD	DEN	1	1	2013
9.97223	2013-01-03	Regular	Thursday	14.7308	11.3333	SFO	BOS	1	3	2013
10.9196	2012-09-26	Regular	Wednesday	9.58824	7.58336	EWR	ATL	9	26	2012
11.7712	2012-06-14	Regular	Thursday	10.3158	9.79826	DEN	DFW	6	14	2012
11.2958	2013-02-03	Regular	Sunday	7.66667	5.4341	SFO	BOS	2	3	2013
11.3559	2012-07-10	Regular	Tuesday	8.85	6.3683	ATL	BOS	7	10	2012
10.9514	2011-12-09	Regular	Friday	8.77778	5.78594	DTW	LGA	12	9	2011
11.3559	2012-03-11	Regular	Sunday	11.0435	8.25436	LAX	ATL	3	11	2012
11.2381	2012-06-12	Regular	Tuesday	10.7	7.88803	EWR	SFO	6	12	2012
12.4002	2011-10-13	Regular	Thursday	11.1905	7.99136	PHL	ORD	10	13	2011
